Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 90 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230315:1630,53.0,152.48,66.44,76.63,18.06,0.62,0.0
20230315:1730,46.39,164.35,64.34,80.57,18.28,0.76,0.0
20230315:1830,47.4,142.31,60.16,68.84,18.3,0.62,0.0
20230315:1930,21.65,123.3,38.47,54.57,18.57,0.83,0.0
20230315:2030,33.36,92.65,38.23,39.89,16.78,0.76,0.0
20230315:2130,2.85,53.46,12.12,25.07,16.07,1.03,0.0
20230315:2230,3.59,17.63,4.59,10.2,14.99,0.48,0.0
20230315:2330,0.0,0.0,0.0,-4.7,14.21,0.55,0.0
20230316:0030,0.0,0.0,0.0,0.0,13.63,0.69,0.0
20230316:0130,0.0,0.0,0.0,0.0,12.8,0.34,0.0
20230316:0230,0.0,0.0,0.0,0.0,12.65,0.28,0.0
20230316:0330,0.0,0.0,0.0,0.0,11.83,0.48,0.0
20230316:0430,0.0,0.0,0.0,0.0,11.53,0.48,0.0
20230316:0530,0.0,0.0,0.0,0.0,12.43,0.28,0.0
20230316:0630,0.0,0.0,0.0,0.0,11.34,0.41,0.0
20230316:0730,0.0,0.0,0.0,0.0,11.18,0.14,0.0
20230316:0830,0.0,0.0,0.0,0.0,10.97,0.14,0.0
20230316:0930,0.0,0.0,0.0,0.0,10.94,0.07,0.0
20230316:1030,0.0,0.0,0.0,0.0,11.16,0.07,0.0
20230316:1130,0.0,6.64,1.86,4.35,11.33,0.07,0.0
20230316:1230,11.64,55.01,16.57,19.25,12.19,0.28,0.0
20230316:1330,17.5,92.97,29.12,34.1,12.82,0.69,0.0
20230316:1430,49.0,105.59,54.04,48.87,14.22,1.03,0.0
20230316:1530,88.8,75.47,78.61,63.41,16.13,1.03,0.0
20230316:1630,77.77,103.01,76.99,76.93,17.84,1.03,0.0
20230316:1730,74.3,107.48,75.42,80.88,19.24,0.97,0.0
20230316:1830,56.1,113.8,62.64,68.93,19.95,1.17,0.0
20230316:1930,27.31,126.37,43.81,54.59,18.94,0.76,0.0
20230316:2030,10.88,92.42,25.36,39.88,17.46,0.48,0.0
20230316:2130,6.66,56.71,14.96,25.06,16.51,0.28,0.0
20230316:2230,0.56,14.33,3.06,10.18,15.46,0.14,0.0
20230316:2330,0.0,0.0,0.0,-4.73,14.52,0.21,0.0
20230317:0030,0.0,0.0,0.0,0.0,14.01,0.28,0.0
20230317:0130,0.0,0.0,0.0,0.0,13.34,0.34,0.0
20230317:0230,0.0,0.0,0.0,0.0,13.08,0.28,0.0
20230317:0330,0.0,0.0,0.0,0.0,12.71,0.34,0.0
20230317:0430,0.0,0.0,0.0,0.0,12.77,0.21,0.0
20230317:0530,0.0,0.0,0.0,0.0,12.38,0.28,0.0
20230317:0630,0.0,0.0,0.0,0.0,12.26,0.21,0.0
20230317:0730,0.0,0.0,0.0,0.0,12.62,0.14,0.0
20230317:0830,0.0,0.0,0.0,0.0,12.57,0.14,0.0
20230317:0930,0.0,0.0,0.0,0.0,12.67,0.21,0.0
20230317:1030,0.0,0.0,0.0,0.0,12.55,0.14,0.0
20230317:1130,0.0,3.28,0.92,4.47,12.61,0.21,0.0
20230317:1230,1.17,32.91,7.24,19.37,12.79,0.28,0.0
20230317:1330,10.38,55.43,17.95,34.23,14.05,0.28,0.0
20230317:1430,21.04,97.14,34.41,49.02,14.36,0.34,0.0
20230317:1530,29.97,107.26,43.64,63.6,16.24,0.55,0.0
20230317:1630,15.54,135.16,38.72,77.23,16.45,0.69,0.0
20230317:1730,25.43,132.24,45.6,81.18,16.08,0.62,0.0
20230317:1830,20.81,171.55,49.77,69.0,16.36,0.62,0.0
20230317:1930,24.38,133.63,44.35,54.61,17.21,0.14,0.0
20230317:2030,6.23,84.92,21.25,39.88,17.04,0.62,0.0
20230317:2130,8.05,65.01,17.81,25.03,16.51,0.14,0.0
20230317:2230,1.2,19.63,4.41,10.15,15.9,0.28,0.0
20230317:2330,0.0,0.0,0.0,-4.76,14.18,0.41,0.0
20230318:0030,0.0,0.0,0.0,0.0,13.33,0.41,0.0
20230318:0130,0.0,0.0,0.0,0.0,13.05,0.21,0.0
20230318:0230,0.0,0.0,0.0,0.0,13.36,0.14,0.0
20230318:0330,0.0,0.0,0.0,0.0,13.0,0.21,0.0
20230318:0430,0.0,0.0,0.0,0.0,12.82,0.14,0.0
20230318:0530,0.0,0.0,0.0,0.0,12.69,0.14,0.0
20230318:0630,0.0,0.0,0.0,0.0,12.57,0.28,0.0
20230318:0730,0.0,0.0,0.0,0.0,12.51,0.28,0.0
20230318:0830,0.0,0.0,0.0,0.0,11.33,0.41,0.0
20230318:0930,0.0,0.0,0.0,0.0,11.4,0.34,0.0
20230318:1030,0.0,0.0,0.0,0.0,11.17,0.34,0.0
20230318:1130,0.0,4.45,1.25,4.59,11.55,0.34,0.0
20230318:1230,7.83,37.36,12.37,19.49,12.09,0.14,0.0
20230318:1330,11.91,77.79,24.14,34.36,14.48,0.21,0.0
20230318:1430,7.77,105.46,27.05,49.16,14.58,0.41,0.0
20230318:1530,34.35,120.49,51.21,63.78,15.95,0.34,0.0
20230318:1630,18.86,201.18,55.22,77.52,16.73,0.41,0.0
20230318:1730,32.38,178.81,61.62,81.48,16.79,0.83,0.0
20230318:1830,24.82,167.11,53.04,69.07,17.86,0.62,0.0
20230318:1930,21.77,145.84,46.01,54.62,17.26,0.76,0.0
20230318:2030,4.78,108.1,25.19,39.86,16.22,0.55,0.0
20230318:2130,0.11,40.01,8.1,25.01,15.61,0.48,0.0
20230318:2230,0.0,21.04,4.22,10.12,14.9,0.41,0.0
20230318:2330,0.0,0.0,0.0,-4.79,14.51,0.55,0.0
20230319:0030,0.0,0.0,0.0,0.0,13.87,0.41,0.0
20230319:0130,0.0,0.0,0.0,0.0,13.53,0.07,0.0
20230319:0230,0.0,0.0,0.0,0.0,13.25,0.21,0.0
20230319:0330,0.0,0.0,0.0,0.0,12.94,0.28,0.0
20230319:0430,0.0,0.0,0.0,0.0,12.9,0.21,0.0
20230319:0530,0.0,0.0,0.0,0.0,12.89,0.34,0.0
20230319:0630,0.0,0.0,0.0,0.0,12.67,0.21,0.0
20230319:0730,0.0,0.0,0.0,0.0,11.87,0.28,0.0
20230319:0830,0.0,0.0,0.0,0.0,11.76,0.28,0.0
20230319:0930,0.0,0.0,0.0,0.0,11.53,0.28,0.0
20230319:1030,0.0,0.0,0.0,0.0,11.48,0.21,0.0
20230319:1130,0.0,8.05,2.26,4.7,11.28,0.34,0.0
20230319:1230,8.07,59.12,17.66,19.61,12.07,0.21,0.0
20230319:1330,16.58,94.73,32.15,34.49,14.05,0.07,0.0
20230319:1430,35.56,118.68,53.37,49.31,15.31,0.34,0.0
20230319:1530,50.43,138.15,70.69,63.96,16.85,0.41,0.0
20230319:1630,61.74,118.98,77.03,77.8,18.25,0.48,0.0
20230319:1730,65.44,114.65,79.5,81.76,19.08,0.48,0.0
20230319:1830,61.12,93.96,71.21,69.14,20.03,0.34,0.0
20230319:1930,49.97,86.54,59.5,54.63,20.35,0.28,0.0
20230319:2030,28.13,62.17,35.35,39.85,19.86,0.28,0.0
20230319:2130,14.75,50.94,21.42,24.99,17.72,0.21,0.0
20230319:2230,6.84,20.41,8.22,10.09,15.99,0.21,0.0
20230319:2330,0.0,0.0,0.0,-4.82,15.27,0.34,0.0
20230320:0030,0.0,0.0,0.0,0.0,14.39,0.76,0.0
20230320:0130,0.0,0.0,0.0,0.0,13.85,0.34,0.0
20230320:0230,0.0,0.0,0.0,0.0,13.48,0.28,0.0
20230320:0330,0.0,0.0,0.0,0.0,13.44,0.21,0.0
20230320:0430,0.0,0.0,0.0,0.0,13.37,0.34,0.0
20230320:0530,0.0,0.0,0.0,0.0,13.06,0.41,0.0
20230320:0630,0.0,0.0,0.0,0.0,12.42,0.34,0.0
20230320:0730,0.0,0.0,0.0,0.0,11.66,0.41,0.0
20230320:0830,0.0,0.0,0.0,0.0,10.87,0.21,0.0
20230320:0930,0.0,0.0,0.0,0.0,10.34,0.21,0.0
20230320:1030,0.0,0.0,0.0,0.0,9.74,0.34,0.0
20230320:1130,0.0,8.03,2.25,4.82,9.75,0.21,0.0
20230320:1230,10.65,49.24,19.05,19.73,11.06,0.14,0.0
20230320:1330,27.37,81.33,40.83,34.62,13.92,0.07,0.0
20230320:1430,37.65,95.75,53.31,49.45,15.53,0.21,0.0
20230320:1530,56.04,109.68,73.5,64.13,16.93,0.14,0.0
20230320:1630,60.23,105.81,76.56,78.08,18.89,0.14,0.0
20230320:1730,61.43,129.01,82.55,82.03,19.79,0.07,0.0
20230320:1830,57.25,97.52,72.05,69.19,20.48,0.07,0.0
20230320:1930,62.99,56.83,69.14,54.63,20.47,0.21,0.0
20230320:2030,47.64,60.61,55.64,39.83,20.47,0.14,0.0
20230320:2130,13.71,58.24,23.66,24.96,18.52,0.34,0.0
20230320:2230,5.67,16.26,7.84,10.06,17.09,0.48,0.0
20230320:2330,0.0,0.0,0.0,-4.86,16.47,0.48,0.0
20230321:0030,0.0,0.0,0.0,0.0,15.32,0.41,0.0
20230321:0130,0.0,0.0,0.0,0.0,14.25,0.55,0.0
20230321:0230,0.0,0.0,0.0,0.0,13.89,0.55,0.0
20230321:0330,0.0,0.0,0.0,0.0,13.48,0.41,0.0
20230321:0430,0.0,0.0,0.0,0.0,13.08,0.34,0.0
20230321:0530,0.0,0.0,0.0,0.0,12.1,0.48,0.0
20230321:0630,0.0,0.0,0.0,0.0,10.84,0.41,0.0
20230321:0730,0.0,0.0,0.0,0.0,10.94,0.69,0.0
20230321:0830,0.0,0.0,0.0,0.0,10.69,0.69,0.0
20230321:0930,0.0,0.0,0.0,0.0,11.16,0.55,0.0
20230321:1030,0.0,0.0,0.0,0.0,10.53,0.55,0.0
20230321:1130,0.0,9.7,2.72,4.94,10.37,0.55,0.0
20230321:1230,12.92,50.76,23.93,19.85,12.09,0.55,0.0
20230321:1330,39.3,53.39,50.97,34.74,14.28,0.55,0.0
20230321:1430,63.44,46.13,73.01,49.59,16.28,0.48,0.0
20230321:1530,70.6,74.98,85.65,64.3,18.27,0.55,0.0
20230321:1630,76.19,72.59,90.16,78.35,19.91,0.55,0.0
20230321:1730,75.96,74.96,90.33,82.3,20.65,0.48,0.0
20230321:1830,49.02,122.26,72.83,69.24,21.32,0.34,0.0
20230321:1930,53.14,75.15,68.01,54.63,21.77,0.55,0.0
20230321:2030,41.36,42.75,50.11,39.81,21.18,0.55,0.0
20230321:2130,24.04,34.97,32.03,24.93,20.37,0.62,0.0
20230321:2230,4.24,20.26,9.2,10.02,19.55,0.55,0.0
20230321:2330,0.0,0.0,0.0,-4.89,18.28,0.69,0.0
20230322:0030,0.0,0.0,0.0,0.0,17.04,0.41,0.0
20230322:0130,0.0,0.0,0.0,0.0,15.77,0.48,0.0
20230322:0230,0.0,0.0,0.0,0.0,14.71,0.69,0.0
20230322:0330,0.0,0.0,0.0,0.0,14.05,0.62,0.0
20230322:0430,0.0,0.0,0.0,0.0,13.78,0.48,0.0
20230322:0530,0.0,0.0,0.0,0.0,13.37,0.48,0.0
20230322:0630,0.0,0.0,0.0,0.0,13.18,0.21,0.0
20230322:0730,0.0,0.0,0.0,0.0,11.19,0.83,0.0
20230322:0830,0.0,0.0,0.0,0.0,11.09,0.76,0.0
20230322:0930,0.0,0.0,0.0,0.0,11.36,0.62,0.0
20230322:1030,0.0,0.0,0.0,0.0,11.21,0.76,0.0
20230322:1130,0.0,9.02,2.54,5.06,10.82,0.83,0.0
20230322:1230,11.54,51.82,26.2,19.97,11.72,0.62,0.0
20230322:1330,30.5,77.45,51.32,34.87,15.06,0.62,0.0
20230322:1430,44.23,85.56,66.03,49.73,16.77,0.55,0.0
20230322:1530,56.17,104.57,81.77,64.47,18.32,0.55,0.0
20230322:1630,58.25,129.99,88.45,78.61,19.89,0.41,0.0
20230322:1730,57.11,112.17,83.16,82.54,21.18,0.48,0.0
20230322:1830,34.64,105.44,57.62,69.27,21.44,0.62,0.0
20230322:1930,36.58,87.7,57.05,54.62,20.21,0.62,0.0
20230322:2030,23.43,73.35,40.97,39.79,20.29,0.34,0.0
20230322:2130,12.61,49.76,25.72,24.9,19.69,0.34,0.0
20230322:2230,1.55,27.79,9.24,9.99,18.8,0.34,0.0
20230322:2330,0.0,0.0,0.0,-4.92,17.68,0.07,0.0
20230323:0030,0.0,0.0,0.0,0.0,16.47,0.28,0.0
20230323:0130,0.0,0.0,0.0,0.0,15.65,0.14,0.0
20230323:0230,0.0,0.0,0.0,0.0,14.74,0.21,0.0
20230323:0330,0.0,0.0,0.0,0.0,14.27,0.07,0.0
20230323:0430,0.0,0.0,0.0,0.0,13.89,0.14,0.0
20230323:0530,0.0,0.0,0.0,0.0,13.47,0.14,0.0
20230323:0630,0.0,0.0,0.0,0.0,13.25,0.07,0.0
20230323:0730,0.0,0.0,0.0,0.0,13.27,0.21,0.0
20230323:0830,0.0,0.0,0.0,0.0,12.4,0.41,0.0
20230323:0930,0.0,0.0,0.0,0.0,12.41,0.41,0.0
20230323:1030,0.0,0.0,0.0,0.0,12.28,0.62,0.0
20230323:1130,0.0,7.12,2.0,5.18,12.18,0.62,0.0
20230323:1230,5.98,49.07,20.96,20.09,13.39,0.55,0.0
20230323:1330,18.43,65.12,37.69,35.0,13.98,0.41,0.0
20230323:1430,28.09,83.7,50.71,49.87,15.68,0.34,0.0
20230323:1530,27.95,135.74,59.51,64.63,17.3,0.41,0.0
20230323:1630,34.92,157.56,71.38,78.87,18.39,0.41,0.0
20230323:1730,26.25,158.83,61.46,82.78,19.69,0.34,0.0
20230323:1830,35.81,107.45,62.64,69.3,19.23,0.28,0.0
20230323:1930,19.85,139.86,51.53,54.61,19.24,0.55,0.0
20230323:2030,1.29,112.31,24.16,39.76,18.07,0.62,0.0
20230323:2130,0.17,45.53,9.39,24.86,16.59,0.76,0.0
20230323:2230,0.0,18.0,3.61,9.95,15.49,0.28,0.0
20230323:2330,0.0,0.0,0.0,-4.96,14.72,0.48,0.0
20230324:0030,0.0,0.0,0.0,0.0,14.21,0.34,0.0
20230324:0130,0.0,0.0,0.0,0.0,14.09,0.28,0.0
20230324:0230,0.0,0.0,0.0,0.0,14.14,0.34,0.0
20230324:0330,0.0,0.0,0.0,0.0,13.93,0.34,0.0
20230324:0430,0.0,0.0,0.0,0.0,13.93,0.28,0.0
20230324:0530,0.0,0.0,0.0,0.0,13.64,0.41,0.0
20230324:0630,0.0,0.0,0.0,0.0,13.73,0.41,0.0
20230324:0730,0.0,0.0,0.0,0.0,12.88,0.48,0.0
20230324:0830,0.0,0.0,0.0,0.0,12.86,0.41,0.0
20230324:0930,0.0,0.0,0.0,0.0,12.56,0.34,0.0
20230324:1030,0.0,0.0,0.0,0.0,12.6,0.41,0.0
20230324:1130,0.0,3.17,0.89,5.3,12.56,0.55,0.0
20230324:1230,0.27,36.25,8.04,20.21,13.1,0.62,0.0
20230324:1330,1.96,48.5,12.8,35.12,13.54,0.55,0.0
20230324:1430,5.65,102.9,28.21,50.0,14.59,0.41,0.0
20230324:1530,17.3,157.98,53.54,64.79,16.18,0.48,0.0
20230324:1630,28.64,192.22,74.11,79.12,17.78,0.48,0.0
20230324:1730,21.0,194.27,64.74,82.99,19.35,0.48,0.0
20230324:1830,5.19,122.23,30.95,69.32,18.98,0.41,0.0
20230324:1930,12.06,128.55,41.58,54.59,16.48,0.69,0.0
20230324:2030,4.76,91.43,25.34,39.73,17.12,0.21,0.0
20230324:2130,1.86,52.64,14.48,24.83,16.26,0.14,0.0
20230324:2230,0.0,14.29,4.02,9.92,15.38,0.07,0.0
20230324:2330,0.0,0.0,0.0,-4.99,14.77,0.34,0.0
20230325:0030,0.0,0.0,0.0,0.0,14.09,0.14,0.0
20230325:0130,0.0,0.0,0.0,0.0,13.73,0.14,0.0
20230325:0230,0.0,0.0,0.0,0.0,13.1,0.28,0.0
20230325:0330,0.0,0.0,0.0,0.0,12.81,0.28,0.0
20230325:0430,0.0,0.0,0.0,0.0,13.04,0.41,0.0
20230325:0530,0.0,0.0,0.0,0.0,12.86,0.41,0.0
20230325:0630,0.0,0.0,0.0,0.0,12.71,0.48,0.0
20230325:0730,0.0,0.0,0.0,0.0,12.62,0.48,0.0
20230325:0830,0.0,0.0,0.0,0.0,12.94,0.48,0.0
20230325:0930,0.0,0.0,0.0,0.0,12.97,0.62,0.0
20230325:1030,0.0,0.0,0.0,0.0,13.0,0.76,0.0
20230325:1130,0.0,5.27,1.48,5.42,12.94,0.83,0.0
20230325:1230,1.03,30.71,12.76,20.33,13.11,0.83,0.0
20230325:1330,9.75,72.79,33.61,35.24,13.44,0.97,0.0
20230325:1430,11.0,97.51,36.38,50.13,15.35,0.62,0.0
20230325:1530,19.68,155.39,58.84,64.95,16.35,0.48,0.0
20230325:1630,13.81,192.51,57.2,79.36,18.03,0.55,0.0
20230325:1730,21.2,170.08,62.61,83.19,18.45,0.55,0.0
20230325:1830,17.67,152.25,54.89,69.34,19.02,0.48,0.0
20230325:1930,10.98,111.44,38.55,54.57,18.02,0.21,0.0
20230325:2030,4.32,84.34,24.5,39.7,17.12,0.14,0.0
20230325:2130,1.42,65.96,17.83,24.79,16.11,0.21,0.0
20230325:2230,0.0,14.13,3.97,9.88,15.79,0.21,0.0
20230325:2330,0.0,0.0,0.0,-5.03,14.38,0.14,0.0
20230326:0030,0.0,0.0,0.0,0.0,13.92,0.69,0.0
20230326:0130,0.0,0.0,0.0,0.0,13.51,0.69,0.0
20230326:0230,0.0,0.0,0.0,0.0,12.79,0.9,0.0
20230326:0330,0.0,0.0,0.0,0.0,12.23,0.97,0.0
20230326:0430,0.0,0.0,0.0,0.0,12.08,0.76,0.0
20230326:0530,0.0,0.0,0.0,0.0,11.91,0.76,0.0
20230326:0630,0.0,0.0,0.0,0.0,11.73,0.69,0.0
20230326:0730,0.0,0.0,0.0,0.0,12.29,0.69,0.0
20230326:0830,0.0,0.0,0.0,0.0,12.17,0.69,0.0
20230326:0930,0.0,0.0,0.0,0.0,11.74,0.69,0.0
20230326:1030,0.0,0.0,0.0,0.0,12.17,0.48,0.0
20230326:1130,0.0,8.72,2.45,5.54,11.45,0.41,0.0
20230326:1230,0.0,32.77,9.21,20.45,12.84,0.34,0.0
20230326:1330,13.39,63.13,46.94,35.36,14.86,0.41,0.0
20230326:1430,26.73,86.64,65.95,50.26,16.57,0.55,0.0
20230326:1530,29.73,136.47,74.87,65.09,18.52,0.48,0.0
20230326:1630,41.84,109.37,85.53,79.59,19.88,0.55,0.0
20230326:1730,30.92,167.3,80.13,83.38,21.16,0.55,0.0
20230326:1830,23.08,125.39,60.72,69.34,21.24,0.62,0.0
20230326:1930,11.64,116.14,43.01,54.55,19.85,0.07,0.0
20230326:2030,8.18,70.35,31.86,39.66,19.85,0.28,0.0
20230326:2130,1.01,44.77,15.84,24.75,19.05,0.34,0.0
20230326:2230,0.0,15.7,4.41,9.84,17.16,0.41,0.0
20230326:2330,0.0,0.0,0.0,-5.06,16.07,0.9,0.0
20230327:0030,0.0,0.0,0.0,0.0,15.47,0.69,0.0
20230327:0130,0.0,0.0,0.0,0.0,14.8,0.48,0.0
20230327:0230,0.0,0.0,0.0,0.0,14.36,0.55,0.0
20230327:0330,0.0,0.0,0.0,0.0,14.3,0.48,0.0
20230327:0430,0.0,0.0,0.0,0.0,14.11,0.69,0.0
20230327:0530,0.0,0.0,0.0,0.0,13.8,1.03,0.0
20230327:0630,0.0,0.0,0.0,0.0,13.6,0.97,0.0
20230327:0730,0.0,0.0,0.0,0.0,13.18,0.55,0.0
20230327:0830,0.0,0.0,0.0,0.0,12.25,0.76,0.0
20230327:0930,0.0,0.0,0.0,0.0,11.68,0.76,0.0
20230327:1030,0.0,0.0,0.0,0.0,11.1,0.83,0.0
20230327:1130,0.0,9.15,2.57,5.66,10.68,0.83,0.0
20230327:1230,0.0,32.82,9.22,20.57,11.9,0.62,0.0
20230327:1330,8.33,82.33,46.66,35.48,16.97,0.9,0.0
20230327:1430,22.7,74.07,63.48,50.38,16.74,1.03,0.0
20230327:1530,31.4,85.44,73.62,65.24,18.09,0.9,0.0
20230327:1630,38.71,80.95,81.33,79.81,19.26,0.83,0.0
20230327:1730,43.63,84.25,90.3,83.54,20.37,0.62,0.0
20230327:1830,21.96,115.7,61.37,69.34,21.17,0.55,0.0
20230327:1930,14.75,129.71,55.47,54.52,19.59,0.41,0.0
20230327:2030,5.72,82.1,32.71,39.62,19.29,0.48,0.0
20230327:2130,0.0,33.27,9.34,24.71,18.2,0.76,0.0
20230327:2230,0.0,14.49,4.07,9.8,16.35,0.55,0.0
20230327:2330,0.0,0.0,0.0,-5.1,15.96,0.48,0.0
20230328:0030,0.0,0.0,0.0,0.0,14.98,0.69,0.0
20230328:0130,0.0,0.0,0.0,0.0,13.79,0.48,0.0
20230328:0230,0.0,0.0,0.0,0.0,13.7,0.28,0.0
20230328:0330,0.0,0.0,0.0,0.0,13.19,0.55,0.0
20230328:0430,0.0,0.0,0.0,0.0,12.1,0.83,0.0
20230328:0530,0.0,0.0,0.0,0.0,11.54,0.83,0.0
20230328:0630,0.0,0.0,0.0,0.0,11.9,0.62,0.0
20230328:0730,0.0,0.0,0.0,0.0,12.0,0.62,0.0
20230328:0830,0.0,0.0,0.0,0.0,11.9,0.62,0.0
20230328:0930,0.0,0.0,0.0,0.0,12.32,0.62,0.0
20230328:1030,0.0,0.0,0.0,0.0,11.96,0.76,0.0
20230328:1130,0.0,5.38,1.51,5.78,12.23,0.76,0.0
20230328:1230,0.0,37.45,10.52,20.69,13.04,0.41,0.0
20230328:1330,4.29,95.54,45.04,35.6,15.36,0.21,0.0
20230328:1430,10.05,127.42,51.82,50.5,17.17,0.21,0.0
20230328:1530,19.43,140.98,68.66,65.37,18.95,0.28,0.0
20230328:1630,20.35,182.19,75.38,80.01,19.52,0.28,0.0
20230328:1730,16.66,212.49,74.08,83.68,20.45,0.34,0.0
20230328:1830,19.12,105.04,59.02,69.33,21.76,0.41,0.0
20230328:1930,11.65,117.79,51.4,54.49,19.44,0.62,0.0
20230328:2030,4.71,71.06,33.36,39.58,18.09,0.69,0.0
20230328:2130,0.0,38.75,10.88,24.67,17.83,0.97,0.0
20230328:2230,0.0,14.12,3.97,9.76,16.54,0.62,0.0
20230328:2330,0.0,0.0,0.0,-5.13,15.64,0.28,0.0
20230329:0030,0.0,0.0,0.0,0.0,15.1,0.34,0.0
20230329:0130,0.0,0.0,0.0,0.0,14.04,0.55,0.0
20230329:0230,0.0,0.0,0.0,0.0,13.98,0.28,0.0
20230329:0330,0.0,0.0,0.0,0.0,14.0,0.21,0.0
20230329:0430,0.0,0.0,0.0,0.0,14.02,0.48,0.0
20230329:0530,0.0,0.0,0.0,0.0,13.72,0.34,0.0
20230329:0630,0.0,0.0,0.0,0.0,13.63,0.34,0.0
20230329:0730,0.0,0.0,0.0,0.0,13.42,0.14,0.0
20230329:0830,0.0,0.0,0.0,0.0,13.11,0.14,0.0
20230329:0930,0.0,0.0,0.0,0.0,12.82,0.28,0.0
20230329:1030,0.0,0.0,0.0,0.0,12.84,0.41,0.0
20230329:1130,0.0,9.22,2.59,5.9,12.53,0.62,0.0
20230329:1230,0.0,29.37,8.25,20.8,13.89,0.55,0.0
20230329:1330,1.24,60.48,33.2,35.71,14.57,0.41,0.0
20230329:1430,5.18,98.87,36.99,50.62,16.7,0.34,0.0
20230329:1530,11.63,136.55,55.56,65.51,17.25,0.34,0.0
20230329:1630,16.54,174.2,71.07,80.21,19.18,0.34,0.0
20230329:1730,19.9,132.63,69.37,83.79,20.02,0.34,0.0
20230329:1830,7.37,149.51,47.03,69.31,18.84,0.0,0.0
20230329:1930,7.01,115.73,43.94,54.45,17.72,0.48,0.0
20230329:2030,1.45,108.37,32.09,39.54,17.66,0.34,0.0
20230329:2130,0.0,40.74,11.44,24.63,17.35,0.14,0.0
20230329:2230,0.0,11.41,3.2,9.72,16.2,0.14,0.0
20230329:2330,0.0,0.0,0.0,-5.17,15.56,0.07,0.0
20230330:0030,0.0,0.0,0.0,0.0,14.86,0.28,0.0
20230330:0130,0.0,0.0,0.0,0.0,14.66,0.21,0.0
20230330:0230,0.0,0.0,0.0,0.0,14.26,0.28,0.0
20230330:0330,0.0,0.0,0.0,0.0,14.05,0.28,0.0
20230330:0430,0.0,0.0,0.0,0.0,13.46,0.48,0.0
20230330:0530,0.0,0.0,0.0,0.0,13.22,0.41,0.0
20230330:0630,0.0,0.0,0.0,0.0,12.86,0.41,0.0
20230330:0730,0.0,0.0,0.0,0.0,13.18,0.55,0.0
20230330:0830,0.0,0.0,0.0,0.0,12.44,0.62,0.0
20230330:0930,0.0,0.0,0.0,0.0,12.1,0.62,0.0
20230330:1030,0.0,0.0,0.0,0.0,11.86,0.69,0.0
20230330:1130,0.0,7.76,2.18,6.02,11.49,0.76,0.0
20230330:1230,0.0,31.47,8.84,20.92,13.0,0.62,0.0
20230330:1330,0.0,44.14,12.4,35.83,14.75,0.48,0.0
20230330:1430,12.77,51.34,70.09,50.74,16.34,0.55,0.0
20230330:1530,22.32,79.42,82.58,65.63,18.63,0.76,0.0
20230330:1630,24.27,77.31,77.19,80.39,19.8,0.69,0.0
20230330:1730,21.12,104.53,74.05,83.88,20.46,0.69,0.0
20230330:1830,19.14,100.33,73.96,69.29,20.6,0.48,0.0
20230330:1930,10.09,77.59,55.05,54.41,20.96,0.62,0.0
20230330:2030,0.8,89.42,40.37,39.5,18.94,0.83,0.0
20230330:2130,0.0,29.26,8.22,24.59,18.0,0.21,0.0
20230330:2230,0.0,16.0,4.5,9.68,16.79,0.69,0.0
20230330:2330,0.0,0.0,0.0,-5.2,16.11,0.76,0.0
20230331:0030,0.0,0.0,0.0,0.0,15.25,0.34,0.0
20230331:0130,0.0,0.0,0.0,0.0,14.35,0.69,0.0
20230331:0230,0.0,0.0,0.0,0.0,13.73,0.76,0.0
20230331:0330,0.0,0.0,0.0,0.0,12.81,0.97,0.0
20230331:0430,0.0,0.0,0.0,0.0,12.42,0.83,0.0
20230331:0530,0.0,0.0,0.0,0.0,12.52,0.76,0.0
20230331:0630,0.0,0.0,0.0,0.0,12.21,0.83,0.0
20230331:0730,0.0,0.0,0.0,0.0,11.67,0.9,0.0
20230331:0830,0.0,0.0,0.0,0.0,12.13,0.83,0.0
20230331:0930,0.0,0.0,0.0,0.0,12.05,0.83,0.0
20230331:1030,0.0,0.0,0.0,0.0,11.93,0.9,0.0
20230331:1130,0.0,9.36,2.63,6.13,11.74,0.9,0.0
20230331:1230,0.0,39.77,11.17,21.03,12.98,1.1,0.0
20230331:1330,0.0,42.06,11.82,35.94,14.53,1.24,0.0
20230331:1430,4.55,111.02,57.22,50.85,16.27,1.17,0.0
20230331:1530,17.64,74.44,81.56,65.75,18.08,1.1,0.0
20230331:1630,21.03,83.81,81.55,80.56,19.91,1.1,0.0
20230331:1730,23.91,75.41,87.61,83.95,20.23,1.03,0.0
20230331:1830,10.7,123.92,62.19,69.26,21.03,0.9,0.0
20230331:1930,6.64,83.6,55.06,54.36,20.05,0.62,0.0
20230331:2030,0.0,68.16,19.14,39.45,19.58,0.34,0.0
20230331:2130,0.0,36.19,10.17,24.54,18.02,0.28,0.0
20230331:2230,0.0,11.32,3.18,9.64,16.9,0.21,0.0
20230331:2330,0.0,0.0,0.0,-5.24,16.02,0.28,0.0
20230401:0030,0.0,0.0,0.0,0.0,14.87,0.55,0.0
20230401:0130,0.0,0.0,0.0,0.0,14.27,0.55,0.0
20230401:0230,0.0,0.0,0.0,0.0,13.91,0.69,0.0
